"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"group"
"20181107_R06-Scene-05-P87-C04_seg_0_cid_2";"20181107_R06.czi";4;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";436738;0.494909409515799;-0.868934034727029;-0.00428014786307407;-0.868903105148156;-0.494831663046962;-0.0122073383696092;-0.00848941909761072;-0.00976056039298114;0.999916327111524;156.698409188143;118.499396861618;32.0880920532658;78.8734479877344;816.846275621327;1480.19863295454;0.998579306906447;0.995327311397928;0;31;66.4067060800755;75.6566133471326;15.2466581795035;551.72510521182;571;240959319;593;897;117.488434187914;5.81838080871115;0.000279773248658997;343.229392610402;0.8069054459791;926.225249500829;0.0982744705860542;257.257485479673;3361.67160539292;7.78876473309302;12.3718208537292;0.000152882200143889;4.9720741941144;-0.177045599580407;0.946433226248477;59729;496.202933248506;600.732693625771;48585;573.899022331996;636.352589641434;256647;582.317728241515;641.527527527528;9;9;754.868909728442;69.3333333333333;43.9317652729776;45814;0.883234294468762;16.0876657783257;6.78284145950351;16.8367566287214;20.0307688981278;0.864617143329888;0.944024906010465;1.36819750016384;4.69781709329729;"H2B Control"
"20181107_R06-Scene-06-P93-C04_seg_0_cid_1";"20181107_R06.czi";5;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";481844;0.971349567012889;-0.237055562755954;-0.0168724281100966;-0.236719263786743;-0.971377320322236;0.0197507396280654;0.0210715167022926;0.0151908436253889;0.999662557793286;133.974966064285;113.40492816282;51.2229160335116;167.147894216993;690.763186486915;1023.21198529834;0.986567175934338;0.970282313851778;0;50;68.4855700185122;59.9863337511726;23.6765156357659;477.882337437013;500;230264737;504;818;113.285830327118;5.56969964911853;0.000527056280982928;299.087465092854;0.772538585337409;690.437205401106;0.127737673074081;263.754611785512;2462.66135651157;7.42185457137638;11.6616172313433;0.000198067687515978;4.69777597098982;-0.182724563590424;0.942689126638577;107169;436.571863132062;530.341906202723;86015;516.394221938034;546.272727272727;159854;532.858558434572;535.052545603049;8;8;660.521202890478;42.625;19.5699865866076;46646;0.951613648444864;11.4930034987184;4.69729552646459;15.9069462452453;12.9662207393477;0.845423601940399;0.970837238846722;1.38218375350091;3.68347103946591;"H2B Control"
"20181107_R06-Scene-06-P93-C04_seg_0_cid_2";"20181107_R06.czi";5;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";1002175;0.991838489371871;-0.0475692200375795;-0.118294464390951;-0.0655623470507645;-0.986017298125586;-0.153204002709829;-0.109352593246437;0.159709289342024;-0.981088657180453;248.273623750502;166.437845884587;74.957684363295;174.620148006697;1481.2477366268;3173.45806999424;0.998484966313474;0.993026992635805;0;76;134.059952603088;81.9557791802829;26.6174590266171;415.649032354629;441;416553069;440;629;93.8280267528562;5.04136995016223;0.00131449179884639;517.310776004045;0.708324199036542;956.230071854522;0.172636246017517;336.351055827712;3307.60951141404;6.88256212274471;10.6638970682751;0.000266001759002068;4.43944609160764;-0.180026821928764;0.924997246605256;255153;401.722738905676;408.507665606017;185149;451.646344295675;457.152725801558;261734;452.792373172763;458.039139833883;7;7;523.666659587999;101.571428571429;66.2373592099054;108218;0.669155902575149;25.5850676952098;16.4555549933776;26.9883963721407;21.5994477166749;0.889463058827913;0.893591227941935;1.25987700878661;5.68605222171732;"H2B Control"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_1";"20181107_R06.czi";6;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";581907;0.932965515871899;-0.358895717628585;0.0277346364992459;-0.359769598671164;-0.927142019295507;0.10475453178092;0.0118820059700218;0.107710444825529;0.994111300614582;135.907757417398;97.6041294251915;73.6714040078562;300.451065559005;510.145882025254;1033.35340881277;0.95679801059068;0.808168547095779;0;71;67.875722409251;54.8142280467497;32.6889296743294;626.559747519793;651;364599503;656;952;131.901976123591;5.85456123637226;0.000322553669100492;332.88417869628;0.78281077899956;786.583871965607;0.102559731403965;307.516866640855;2813.45130916615;7.6176880809749;12.2583744213773;0.00016202905127867;4.91429373094629;-0.158239387190789;0.926647512261976;103096;563.961899588733;656.450320512821;81599;666.405176534026;674.108177172061;273310;677.691899308478;677.968736303871;11;11;805.103668923428;44.9090909090909;31.7188058512312;50582;0.995459432993412;8.70365237825815;7.13538991063184;11.0082769852338;5.83880661311837;0.846274788143002;0.973805603822643;1.28495913136839;3.78087392224208;"H2B Control"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_2";"20181107_R06.czi";6;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";387367;0.635585568735051;0.772014178462946;0.0050092981468599;0.771402940252524;-0.635317160370752;0.0361885273008552;-0.0311205492480671;0.0191367183871088;0.999332425884336;146.320539771356;113.969582575683;37.8642848393943;84.0403802076991;723.026351401843;1294.43339746259;0.997890182038796;0.993221835114895;0;36;64.4823461988244;68.9557164136336;16.5130664202165;497.489349892996;529;192710957;527;782;129.07800822555;5.69931514944463;0.000372939679940664;512.743110341588;0.721939718688204;980.423921845155;0.105008245899274;299.317786663157;3408.95257703903;7.64681718131748;12.1830513551117;0.000157579497272275;5.02797499287168;-0.165711295238242;0.932310263507584;104339;464.483932182597;549.50213371266;85200;556.906737089202;561.966615418405;71519;557.327549322558;563.409150326797;8;8;677.545554766545;73.125;56.2148501287694;44686;0.85507870531752;14.7154698937193;6.29028362748719;15.7403575471157;17.5603173425042;0.834042580648829;0.977819889360393;1.36192976776745;4.82456323693552;"H2B Control"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_3";"20181107_R06.czi";6;3;"Control";"cardiomyocyte";"H2B";"ZSD";"no";373316;-0.870398369409351;-0.352106353217711;0.344133396451531;-0.204426356698238;0.894320594378004;0.39799565218537;0.447902381347349;-0.276064830239381;0.850395006034417;100.389345032892;92.1709848653493;86.2566284546748;319.823600422533;424.116254749733;511.002098016308;0.779923128737668;0.656766293194716;0;82;45.7376699632483;47.4824277555744;44.572402468686;709.599577837542;562;264904876;534;3446;502.112785329969;6.67254106388799;0.00496309571242792;52.7532551167211;0.981899218214031;1455.84831122125;0.355190615436744;95.5662920082476;5770.63998976829;6.77939324772683;9.53476983719708;0.000599733840101521;3.37139605569366;-0.353526089962905;0.990313136323574;83810;546.893688104045;545.55179090029;57517;720.748335274788;668.899883585565;135277;923.709167116361;964.417144495413;1;1;3121.33742331288;163;0;39878;0.942119533394851;4.42125707731395;3.0804331816822;4.53271273207716;4.26090578986509;0.758785919214838;0.815595583566138;4.39873066557473;7.20309040953658;"H2B Control"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_4";"20181107_R06.czi";6;4;"Control";"cardiomyocyte";"H2B";"ZSD";"no";299231;-0.505235316207237;0.86219434048683;-0.0368536903098304;0.82035470080063;0.466585323461959;-0.330630157130604;0.267872059258299;0.197279130073049;0.943040563659029;116.532691490429;89.0137750240633;58.1400670300008;154.740437624251;376.057839752602;765.245606101918;0.979342151942701;0.911418600008375;0;55;48.3140617115205;56.4087811757472;26.9661900003676;444.23358876587;472;132928461;469;608;100.87927737718;5.00834910119948;0.000706213089068537;621.359803751018;0.632751646442384;910.738144011334;0.120560341993826;361.630952637675;3021.5927722943;6.98883539389552;11.3220736186761;0.000186015095780093;4.85419586737522;-0.124120682358735;0.857720262660325;73731;429.939035141257;444.692124105012;51692;482.029114756635;486.437837837838;87703;481.92137099073;483.106729178158;2;2;536.460717620382;101;52;34774;0.931191263872816;8.93276779520692;9.06576236537824;7.43538816565516;9.98766785221361;0.891935822918751;0.914180784294287;1.20760953513382;5.67003514138694;"H2B Control"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_5";"20181107_R06.czi";6;5;"Control";"cardiomyocyte";"H2B";"ZSD";"no";324153;0.883458512006213;0.467651815434411;-0.0283343799061777;0.451999353637986;-0.834852235397778;0.314194731595195;-0.123278716227138;0.290385131458607;0.948935631933566;129.576220028132;112.254378097534;56.6519861696001;130.816825478077;492.557413365453;1060.26622229077;0.992359360923214;0.964086908574753;0;50;54.8423676473764;59.7764697534806;24.3197872609539;404.583520744833;438;131146962;439;557;101.809116556341;4.80393995632659;0.0012937162699567;772.131111782855;0.638895281680002;1157.4056774527;0.145969583189061;369.758175671648;3857.49159802796;6.67489194235667;10.7052664848709;0.000223077658589676;4.69801079528524;-0.130773924328477;0.856058980525939;98063;401.088116822859;442.705154639175;57640;444.638237335184;445.359967051071;58147;441.947753108501;441.487632508834;1;1;493.555555555556;63;0;44150;0.772686916990081;12.5477180299549;14.8011845929663;14.5188518972096;13.2448142424921;0.902054936225614;0.994038951391446;1.21991017984847;4.47811599108138;"H2B Control"
"20181107_R06-Scene-07-P92-C04_seg_0_cid_6";"20181107_R06.czi";6;6;"Control";"cardiomyocyte";"H2B";"ZSD";"no";528963;0.17862369893666;-0.982496498910734;-0.0528602289659693;-0.980555182599747;-0.173318578183004;-0.0920445779684916;-0.0812718158709493;-0.0682737144497863;0.994350839422519;192.196999536257;151.867857628678;55.1691140379389;105.980265666407;1166.41395529422;2706.14409762752;0.99923284204363;0.995863683926007;0;55;72.2856910596771;100.587808599089;30.5314530505914;400.416341029524;440;211805429;441;554;107.100380019882;4.80588429070453;0.00135429187710299;914.01527140051;0.68113176403881;1527.8081450811;0.152486567165952;376.827287973591;5197.21730892389;6.70648337702573;10.6136562495035;0.000226805732268496;4.71302610485734;-0.148940636348593;0.880708979491354;178537;401.40130057075;434.284924777403;94178;447.895028562934;449.021106674273;54690;448.238617663193;447.710376687989;1;1;477.623076923077;130;0;79408;0.596715651475007;21.4743832159519;22.2676897728841;21.0433658843624;28.5286886378647;0.896195034489758;0.967181538511596;1.19281614655147;6.43275098258069;"H2B Control"
"20181107_R06-Scene-08-P97-C04_seg_0_cid_1";"20181107_R06.czi";7;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";467845;0.635564662790939;0.753223899168064;0.169444141632273;0.771894546304377;-0.624316157776453;-0.120033930722973;-0.0153742901299629;-0.207082333532595;0.978202708206073;153.05265214014;121.720930738835;43.75943363242;97.2922503727765;793.693138662266;1405.55634979538;0.997601436984646;0.992458426339413;0;55;68.1145657215531;68.7575350810632;26.9172076221826;455.448445532174;486;213079278;481;689;115.288626313756;5.36536028611096;0.00062417137055777;598.571489769331;0.735291487673355;1212.20670601731;0.125732056638843;328.999694005031;4250.25533429992;7.33807511398717;11.5541862994124;0.000186918078543132;4.86083838975846;-0.173519025577909;0.930299605163244;125623;432.505655811436;411.449735449735;93921;505.219077735544;502.420976596359;99579;506.759176131514;505.353583482231;8;8;599.471972886022;55.875;26.0789067063786;51816;0.841824105525168;15.0975262625984;6.29425864083455;16.1430306169687;17.9767754534902;0.856075462846695;0.81893422969139;1.31622355673113;4.21729355043247;"H2B Control"
"20181107_R06-Scene-08-P97-C04_seg_0_cid_2";"20181107_R06.czi";7;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";414156;0.940341577978278;-0.333179407343745;-0.0689144342456085;-0.334142989819461;-0.942518745855902;-0.00262222514849526;0.0640794747156424;-0.0254930624344948;0.997619128068362;140.711236427751;108.365552802216;48.901835538205;115.126392525503;676.013125100098;1210.52762489816;0.995467312637622;0.985391914990327;0;44;68.9379678188895;58.6340219627387;22.2317363505539;486.771472585209;516;201599326;523;748;120.337572572766;5.59354397618112;0.000417521066857362;516.186382060889;0.722047592136661;989.582652426984;0.108235945972869;309.183447145775;3442.14422764705;7.55067653357276;12.0503271333665;0.000162526812354932;4.99733333011092;-0.160259519866922;0.925186914364695;104849;456.282387051856;528.806545454545;79874;537.37621754263;539.351412944394;104664;541.124302530001;536.949808237452;9;9;646.272141043287;61.7777777777778;39.2110465664908;46582;0.860782847024301;13.7607313704256;5.7746253465381;18.151112511765;13.4915902298074;0.849093004410191;0.980448985138868;1.32767053420567;4.43446472678856;"H2B Control"
"20181107_R06-Scene-08-P97-C04_seg_0_cid_3";"20181107_R06.czi";7;3;"Control";"cardiomyocyte";"H2B";"ZSD";"no";717585;0.825753555882877;-0.562092018592314;0.0467293011032968;-0.563085508211562;-0.816739832613772;0.125979189805915;0.0326462155373659;0.130340356209599;0.990931690962723;197.403172659643;121.590951865367;61.1586593246427;169.071428468227;740.619912037268;2690.8463200065;0.998024113797176;0.973594663059966;0;60;101.357638467917;83.7166858281597;26.2883839545141;506.945529797864;530;363776508;523;839;120.856244320468;5.70898325473226;0.00051442929594099;381.059850114124;0.777076564177993;897.980333925866;0.130830795754241;300.579976167682;3210.86148558934;7.47064675966027;11.7365203893062;0.00020169078233958;4.72316295179728;-0.189452247832738;0.948661807758947;164021;467.177897952091;502.078519855596;123006;554.296546509926;561.057847082495;235862;561.488845172177;560.870028011204;10;10;686.712475286344;66.1;22.6867802916148;73880;0.785411714832611;21.3892009125807;21.9393418334907;23.6707856795086;16.6576293397753;0.842830251953816;0.894878348937472;1.35460800997724;4.58696887680182;"H2B Control"
"20181107_R06-Scene-08-P97-C04_seg_0_cid_4";"20181107_R06.czi";7;4;"Control";"cardiomyocyte";"H2B";"ZSD";"no";441171;0.722739735998142;-0.689513770230704;0.0470960154532764;-0.691006073370756;-0.722179437656277;0.031104121771758;-0.0125650536833387;0.0550238174675514;0.998405979017169;152.423858870401;99.0052908364052;53.6428641277152;157.309028782861;482.414108334508;1522.14519268038;0.994645370264433;0.945339720987345;0;52;60.5874683512742;59.9794841456034;25.9277219037516;466.474800020854;491;205795154;484;703;107.035208937284;5.37854765760673;0.000655425673465524;507.178121717962;0.731010432670179;1002.25797316426;0.130324012470892;327.422073392841;3501.85377093907;7.29415004518456;11.484136580807;0.000199255654988607;4.75958071673175;-0.17181274367635;0.93000635365765;106660;442.07522032627;499.461073825503;76543;506.415322106528;507.358827734096;133081;512.470713324968;513.722607052897;4;4;601.995686605062;186;124.787819918452;47630;0.881184868719709;15.2970868991194;15.1724644882383;14.0198470024835;13.3171871843838;0.872949930676222;0.984433593195048;1.29052134558641;7.69452005197108;"H2B Control"
"20181107_R06-Scene-09-P94-C04_seg_0_cid_1";"20181107_R06.czi";8;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";516760;0.985880564509112;0.0987793229263571;-0.135211530149633;-0.0748015206783048;0.982224713384581;0.172160811222504;-0.149814034814526;0.159615969685956;-0.975745098472856;145.278050458115;122.873885553764;55.6299498698238;143.386579931913;794.726348185311;1154.15175477105;0.992252764791714;0.98358918853839;0;60;71.3460929638517;57.4709439585107;29.1673117114328;422.897006347241;448;218536257;450;589;91.7689901900929;4.8454178887105;0.0010514600624434;557.020112169987;0.624653893520844;807.08347428154;0.139790073294793;354.735106215706;2671.31378495617;6.71650100224134;10.8272252716232;0.000219603898859588;4.63862587220458;-0.121855491498335;0.844999507369042;122334;408.037242303857;444.831827658096;92588;456.465373482525;458.743767313019;156569;455.888068519311;454.720336644592;1;1;500.511551155116;303;0;52780;0.883639718841505;12.85413772288;4.75455081546717;16.6247626001329;12.7734722511146;0.893906232559999;0.969673833965289;1.18353060826386;9.82078894558317;"H2B Control"
"20181107_R06-Scene-10-P96-C04_seg_0_cid_1";"20181107_R06.czi";9;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";702830;0.994542947853237;-0.0691840195732108;-0.0780890281095063;-0.0678076712838179;-0.997495019568846;0.0201446183982965;-0.0792871022957668;-0.0147396530162982;-0.996742844488236;233.151360027692;120.738235742047;59.052682631715;169.660386079415;642.915120543225;3640.20981652079;0.998913288873444;0.964552136626817;0;58;136.922571603375;65.9335799553235;28.5914545480415;503.478462786165;524;353859768;475;901;134.043143971896;5.94798630006795;0.000484239099608618;306.824516051823;0.827909168490728;920.613904693414;0.146254270741064;276.637838097786;3375.63110272183;7.69994327125387;11.8368931067923;0.000221181483328407;4.61585868469182;-0.234089445481811;0.974469469557042;167935;454.122874921845;519.37125748503;121105;556.149168077288;558.589552238806;217374;574.447362610064;581.442164993453;12;12;747.164774342643;40.5833333333333;26.2946709852438;75286;0.759553784772874;27.3506421170875;27.9637458464835;31.2580873066998;11.2783155551115;0.816548690510196;0.929790497160947;1.48400543333663;3.59417253540953;"H2B Control"
"20181107_R06-Scene-10-P96-C04_seg_0_cid_2";"20181107_R06.czi";9;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";862737;0.105695970906542;-0.994393893846922;-0.00302417163534777;-0.994085623075979;-0.105738510019692;0.0247616940547016;0.0249426487720664;-0.000389074250010945;0.999688808026508;232.14204515276;138.571231130103;57.2187322264223;176.101251698536;1090.39762723533;4409.49586036245;0.999202206883597;0.986872406754756;0;55;69.7291886171568;112.084005902146;25.4895385268048;466.819424691418;488;402742390;475;757;107.160407585352;5.41114635183292;0.000687225110350794;395.466409872746;0.709086666030822;709.172997834285;0.136005168639142;302.875512050155;2441.2255814644;7.23924828686284;11.392361061991;0.000210913132528076;4.67389588734866;-0.169041738392526;0.924664242658628;197457;441.804377661972;498.13544973545;148171;506.73587274163;512.054720133668;282369;508.241156075915;507.692953156823;17;17;614.516731575917;63.8235294117647;36.6015674593921;93636;0.699005926187408;25.6333149437086;33.7123316422703;12.6436491540328;30.7263951565022;0.871863235716165;0.972816830211849;1.31639066215407;4.50728969369694;"H2B Control"
"20181107_R06-Scene-10-P96-C04_seg_0_cid_3";"20181107_R06.czi";9;3;"Control";"cardiomyocyte";"H2B";"ZSD";"no";430341;0.301614414401052;0.953030522065029;0.0275965403260817;0.941221149125035;-0.302244638032457;0.150834104964287;-0.15209041214113;0.0195192928429203;0.988173822635296;151.589915970565;102.008045599128;58.0021659941983;167.41753857612;541.553136394682;1180.97558189104;0.989900760984348;0.951015458913811;0;58;52.6585080203838;69.2739316030776;25.7946907220088;451.253340955196;476;194192814;472;736;110.805916092834;5.38714801562288;0.0008704896117198;423.160915375185;0.716271729529467;782.968400974876;0.145259788028411;303.900611218865;2708.71268852432;7.15863314160924;11.2255607561302;0.000224999814553406;4.61521171743938;-0.175453620534627;0.930190402756497;108049;435.259400827402;497.753433616743;74017;495.858019103719;510.700984102952;122821;487.865242914485;485.756780556534;2;2;602.551631076477;182;59;50004;0.825813646894615;13.2780209566726;10.279654338832;10.7268897649389;18.7037435433875;0.877790383654879;0.974647492585213;1.33528458714792;7.61133360755196;"H2B Control"
"20181107_R06-Scene-10-P96-C04_seg_0_cid_4";"20181107_R06.czi";9;4;"Control";"cardiomyocyte";"H2B";"ZSD";"no";98118;-0.568482632551465;-0.822581072407154;-0.0137067795215797;-0.670008579313145;0.472580016588853;-0.572500333246768;0.477405488169267;-0.316272836706502;-0.819789907615047;66.2065311381635;63.2275337756751;54.0232112207994;115.724887786915;181.849050982552;229.891103416091;0.864059306390224;0.771376674736249;0;47;29.8117776554761;34.2643857396196;26.4419678346481;411.76730059724;439;40401784;443;524;90.6746756707676;4.61659869548403;0.00131710653903315;827.528571710126;0.474716935417244;839.445380377414;0.138020696468397;399.737650061436;2530.25294979952;6.55854555821162;10.5789877037339;0.000212593235889061;4.73581324723132;-0.101101810235154;0.783928031986254;29151;416.917807279339;430.29746835443;16503;441.725262073562;443.058165548098;20291;442.290867872456;442.651982378855;0;0;NA;NA;NA;16180;0.945225271776807;3.49203281210275;2.93970927739891;3.67565344950731;4.08387415044959;0.943839628556058;0.971198596062704;NA;NA;"H2B Control"
"20181107_R06-Scene-11-P91-C04_seg_0_cid_1";"20181107_R06.czi";10;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";548274;0.409517765827098;-0.910028265267153;0.0643720116730715;-0.881064262237299;-0.376203761841864;0.286699311795954;0.236687484418221;0.174124340604311;0.955855506197923;136.025167724293;103.53784496014;81.1240833256248;307.304051552233;532.865965382495;875.184754661646;0.936326534466976;0.816955672205991;0;74;55.2820870586605;63.7666476980488;37.8560373098122;672.669712588961;700;368807314;723;1169;166.620102099206;6.29272723368898;0.00027397432143547;255.526950656164;0.865306895672807;962.733192328988;0.109112426012858;265.750550890543;3595.4058186598;7.89116088410225;12.4581419231186;0.000170054163564633;4.83926297831135;-0.197290045306784;0.961724853393191;102736;570.62728741629;671.123677786819;79648;724.112532643632;771.487940630798;243151;755.865597920634;750.76710458966;13;13;954.891520547294;38.3076923076923;25.1285452619575;49638;0.97594230687244;7.45087458234753;6.6232420579237;6.0111708491111;8.55547867418005;0.788036750769954;0.869908189670577;1.4195548018241;3.49195034020033;"H2B Control"
"20181107_R06-Scene-11-P91-C04_seg_0_cid_2";"20181107_R06.czi";10;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";415320;0.952013389768659;0.289533056722702;0.099202392944909;0.226777771207484;-0.884994564298315;0.40664045992572;-0.205529433871049;0.364630265100476;0.908186336378941;111.210151528854;105.349804606241;68.5855011326462;224.610024417174;555.905428053165;668.883494328465;0.941933870954994;0.914739732388764;0;71;54.5580323605894;47.5319416353655;34.2283660791679;600.560201772127;627;249424663;654;1005;136.798555710202;5.92488391072152;0.000379433274800054;300.4592692777;0.797293339020008;757.991365898043;0.112570004274992;277.896920470138;2731.50619431447;7.60166892791573;12.0858192265387;0.000176516237171519;4.82350275291367;-0.174046257998644;0.940002244210245;85950;546.628760907504;615.049953746531;65445;653.303155321262;664.845864661654;161312;656.928945149772;660.788675213675;5;5;880.880904902388;22.8;8.86340792246413;41648;0.966123111215641;7.26875116018596;4.30447384287762;8.69452152616842;7.67646572763478;0.836715323437707;0.925101570812259;1.46676536724061;2.69396833778544;"H2B Control"
"20181107_R06-Scene-12-P95-C04_seg_0_cid_1";"20181107_R06.czi";11;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";553127;0.264317267463478;0.964346555123972;0.0131188315473917;0.964367958653339;-0.264435546598673;0.00826329340232905;-0.0114377639174851;-0.0104672496669225;0.999879799896457;176.017945742493;115.315875545521;40.4111655578545;107.711028738014;749.15430609617;1836.40716266604;0.998278423235182;0.98961013744954;0;39;60.4917550580608;86.3143762644022;18.231650235841;540.835547713274;561;299150744;30;929;138.569423114533;5.95318236784091;0.000302784733558448;308.356938830793;0.839551084815939;987.882128826474;0.107841048587782;254.374790543377;3643.1715764751;7.86384295245455;12.3419895858505;0.0001671504621433;4.87790406991184;-0.200775339891749;0.962525401061388;110247;463.634212268815;569.625612745098;87457;579.76776015642;600.109732201176;223546;617.298336807637;649.504307664979;13;13;784.669370322951;39.7692307692308;30.3597756304516;53864;0.895530462738668;17.3644798071701;11.038510066908;13.9834502439777;22.537336798118;0.799689538003506;0.949202424456169;1.45084651635907;3.55794031987198;"H2B Control"
"20181107_R06-Scene-12-P95-C04_seg_0_cid_2";"20181107_R06.czi";11;2;"Control";"cardiomyocyte";"H2B";"ZSD";"no";438079;0.632826601408457;0.774116206525532;-0.0165707979392258;0.774217480872395;-0.632319542848598;0.0275551817875023;-0.010852873417895;0.0302670534783302;0.999482926623719;155.87468493737;100.991068130208;42.7605779737021;118.624195089528;561.974755979651;1406.458734036;0.996436826282937;0.977467803962897;0;41;64.1771780888835;66.233375715339;19.4482250918213;557.466970569235;579;244214573;35;1065;144.693671806069;6.05049487537976;0.000382496840639601;242.502214191865;0.846556921892956;816.902681729061;0.12222558167237;232.074443013682;3025.10851272438;7.71190233923091;12.0077242746603;0.000191003463590127;4.71347422977136;-0.212036114990257;0.966112040988304;91690;481.894939469953;613.907111756168;71180;600.749789266648;646.619462025316;165805;639.433328307349;670.918085767557;9;9;860.722547022031;32.4444444444444;18.9039155915212;44700;0.926134893058743;14.6462177870027;9.55299568283292;13.4029986474691;15.7983601271269;0.802155819410633;0.949410198439299;1.5439884198756;3.21362527660078;"H2B Control"
"20181107_R06-Scene-13-P90-C04_seg_0_cid_1";"20181107_R06.czi";12;1;"Control";"cardiomyocyte";"H2B";"ZSD";"no";995761;0.681400886347348;0.731909177210036;-0.00133731102495803;0.730243850853132;-0.679724981154677;0.0686867402448349;-0.049363451826599;0.0477797688357942;0.997637380671836;233.134232201223;132.95094648936;51.9581525668913;153.661372423211;970.207388746518;3511.84542091155;0.999042284200787;0.987378245505155;0;50;90.480263838411;106.901390996434;24.7059294348744;470.57123044586;495;468576479;489;784;115.017084335036;5.50242911001416;0.000638463126236731;328.184482664108;0.763944587133094;740.710964945451;0.136533539504769;289.238093374346;2634.6593771177;7.31244082009234;11.4364842753425;0.000213022149089287;4.62002932857971;-0.187451573523741;0.943729267923376;218549;423.338322298432;508.834204275534;176655;514.681990320115;529.385791366906;338489;527.052249851546;527.105638586957;14;14;628.079607668905;71.5;60.8402474870518;87566;0.824569769708179;24.7294951195304;20.8934432883559;21.1982457065462;22.6597485741974;0.822524063908141;0.961178430878723;1.33471739671337;4.7706558104878;"H2B Control"
"20181107_R01-Scene-01-P6-B02_seg_0_cid_1";"20181107_R01.czi";0;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";372977;0.942346900962529;-0.334627211088755;0.00263587656775009;-0.324288052330823;-0.911230223756867;0.253962080688224;0.0825807323883712;0.240175162976884;0.967210583961542;113.01981338666;90.517268048623;67.4892137019155;235.808865575505;401.946388114645;702.534974469643;0.941985249104327;0.809827941160514;0;63;55.2068921139909;45.7148966290147;30.3226365164608;629.110323156656;668;234643681;737;928;159.913935307448;6.06418256821122;0.000233827642318822;355.471471761478;0.864002512615045;1339.85113715325;0.0985905371914768;325.437866242895;5003.93307685152;7.96268962684434;12.5971940855823;0.000153992401066033;4.97125868522983;-0.200871309675632;0.965128793701199;82486;531.634641029993;610.433768656716;59351;686.909184343987;743.925485961123;135228;736.577247315645;748.267943687976;1;1;804.97385620915;153;0;37960;0.989013024815973;6.84970877167003;4.51910143351179;9.20956171397026;5.76648844114991;0.773951860226931;0.820557677047533;1.27954323205201;6.97863973752192;"CBX1 TSA-50um"
